location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Aruba,2020-01-01,0,0,0,0,0,NA,TRUE
Afghanistan,2020-01-01,-0.237,0.093,-0.017,-0.237,-0.298,NA,FALSE
Angola,2020-01-01,0.135,0.259,0.135,-0.008,-0.103,NA,FALSE
Anguilla,2020-01-01,-0.402,0.18,0.072,-0.402,-0.402,NA,FALSE
Albania,2020-01-01,0,0,0,0,0,NA,TRUE
Andorra,2020-01-01,0,0,0,0,0,NA,TRUE
United Arab Emirates,2020-01-01,-0.04,0.037,-0.023,-0.061,-0.175,NA,FALSE
Argentina,2020-01-01,0,0,0,0,0,NA,TRUE
Armenia,2020-01-01,-0.093,0.018,-0.015,-0.093,-0.153,NA,FALSE
Antigua and Barbuda,2020-01-01,0,0,0,0,0,NA,TRUE
Australia,2020-01-01,0,0,0,0,0,NA,TRUE
Austria,2020-01-01,0,0,0,0,0,NA,TRUE
Azerbaijan,2020-01-01,0.099,0.099,0.099,-0.054,-0.165,NA,FALSE
Burundi,2020-01-01,0.142,0.184,0.144,-0.047,-0.178,NA,FALSE
Belgium,2020-01-01,0,0,0,0,0,NA,TRUE
Benin,2020-01-01,0.125,0.146,0.125,-0.028,-0.129,NA,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-01-01,-0.498,0.293,0.104,-0.498,-0.498,NA,FALSE
Burkina Faso,2020-01-01,0.152,0.152,0.152,-0.061,-0.089,NA,FALSE
Bangladesh,2020-01-01,0.039,0.099,0.069,-0.065,-0.218,NA,FALSE
Bulgaria,2020-01-01,0,0,0,0,0,NA,TRUE
Bahrain,2020-01-01,-0.129,0.033,-0.015,-0.129,-0.156,NA,FALSE
Bahamas,2020-01-01,-0.28,0.046,-0.023,-0.28,-0.422,NA,FALSE
Bosnia,2020-01-01,0,0,0,0,0,NA,TRUE
Belarus,2020-01-01,0,0,0,0,0,NA,TRUE
Belize,2020-01-01,0,0,0,0,0,NA,TRUE
Bermuda,2020-01-01,0,0,0,0,0,NA,TRUE
Bolivia,2020-01-01,0,0,0,0,0,NA,TRUE
Brazil,2020-01-01,0,0,0,0,0,NA,TRUE
Barbados,2020-01-01,0,0,0,0,0,NA,TRUE
Brunei,2020-01-01,0,0,0,0,0,NA,TRUE
Bhutan,2020-01-01,-0.183,0.039,-0.038,-0.183,-0.22,NA,FALSE
Botswana,2020-01-01,-0.161,0.133,0.033,-0.161,-0.161,NA,FALSE
Central African Republic,2020-01-01,0.226,0.226,0.226,-0.062,-0.145,NA,FALSE
Canada,2020-01-01,0,0,0,0,0,NA,TRUE
Switzerland,2020-01-01,0,0,0,0,0,NA,TRUE
Chile,2020-01-01,0,0,0,0,0,NA,TRUE
China,2020-01-01,-0.489,-0.489,-0.489,-0.489,-0.489,NA,TRUE
Ivory Coast,2020-01-01,0.204,0.204,0.204,-0.039,-0.317,NA,FALSE
Cameroon,2020-01-01,0.007,0.198,0.117,-0.018,-0.08,NA,FALSE
Congo,2020-01-01,0.079,0.27,0.155,-0.015,-0.09,NA,FALSE
Congo-Brazzaville,2020-01-01,0.15,0.312,0.151,-0.029,-0.047,NA,FALSE
Cook Islands,2020-01-01,-0.545,0.173,0.072,-0.545,-0.545,NA,FALSE
Colombia,2020-01-01,0,0,0,0,0,NA,TRUE
Comoros,2020-01-01,0.172,0.271,0.172,-0.035,-0.124,NA,FALSE
Cape Verde,2020-01-01,-0.106,0.09,0.019,-0.161,-0.504,NA,FALSE
Costa Rica,2020-01-01,0,0,0,0,0,NA,TRUE
Cuba,2020-01-01,0,0,0,0,0,NA,TRUE
Curaçao,2020-01-01,-0.025,0.454,0.112,-0.077,-0.156,NA,FALSE
Cayman Islands,2020-01-01,-0.232,0.198,0.06,-0.232,-0.233,NA,FALSE
Cyprus,2020-01-01,0,0,0,0,0,NA,TRUE
Czech Republic,2020-01-01,0,0,0,0,0,NA,TRUE
Germany,2020-01-01,0,0,0,0,0,NA,TRUE
Djibouti,2020-01-01,0.026,0.243,0.09,-0.014,-0.14,NA,FALSE
Dominica,2020-01-01,-0.158,0.087,-0.068,-0.221,-0.369,NA,FALSE
Denmark,2020-01-01,0,0,0,0,0,NA,TRUE
Dominican Republic,2020-01-01,0,0,0,0,0,NA,TRUE
Algeria,2020-01-01,0,0,0,0,0,NA,TRUE
Ecuador,2020-01-01,0,0,0,0,0,NA,TRUE
Egypt,2020-01-01,0,0,0,0,0,NA,TRUE
Eritrea,2020-01-01,-0.024,0.346,0.035,-0.111,-0.24,NA,FALSE
Spain,2020-01-01,0,0,0,0,0,NA,TRUE
Estonia,2020-01-01,0,0,0,0,0,NA,TRUE
Ethiopia,2020-01-01,-0.071,0.13,0.108,-0.071,-0.1,NA,FALSE
Finland,2020-01-01,0,0,0,0,0,NA,TRUE
Fiji,2020-01-01,-0.327,0.287,0.038,-0.327,-0.835,NA,FALSE
Falkland Islands,2020-01-01,-0.541,0.476,0.009,-0.541,-0.738,NA,FALSE
France,2020-01-01,0,0,0,0,0,NA,TRUE
Faroe Islands,2020-01-01,0,0,0,0,0,NA,TRUE
Micronesia,2020-01-01,-0.162,1.032,0.726,-0.162,-0.311,NA,FALSE
Gabon,2020-01-01,0.01,0.225,0.116,0.01,-0.103,NA,FALSE
Britain,2020-01-01,0,0,0,0,0,NA,TRUE
Georgia,2020-01-01,0,0,0,0,0,NA,TRUE
Guernsey,2020-01-01,-0.449,0.323,0.202,-0.449,-0.449,NA,FALSE
Ghana,2020-01-01,0.147,0.233,0.153,-0.027,-0.429,NA,FALSE
Gibraltar,2020-01-01,0,0,0,0,0,NA,TRUE
Guinea,2020-01-01,0.215,0.215,0.215,-0.009,-0.113,NA,FALSE
The Gambia,2020-01-01,0.147,0.164,0.147,-0.033,-0.099,NA,FALSE
Guinea-Bissau,2020-01-01,0.312,0.312,0.312,0.001,-0.107,NA,FALSE
Equatorial Guinea,2020-01-01,-0.104,0.126,0.002,-0.104,-0.171,NA,FALSE
Greece,2020-01-01,0,0,0,0,0,NA,TRUE
Grenada,2020-01-01,-0.276,0.066,-0.082,-0.276,-0.411,NA,FALSE
Greenland,2020-01-01,0,0,0,0,0,NA,TRUE
Guatemala,2020-01-01,0,0,0,0,0,NA,TRUE
Guyana,2020-01-01,-0.18,-0.001,-0.039,-0.18,-0.23,NA,FALSE
Hong Kong,2020-01-01,0,0,0,0,0,NA,TRUE
Honduras,2020-01-01,-0.031,0.165,0.077,-0.031,-0.046,NA,FALSE
Croatia,2020-01-01,0,0,0,0,0,NA,TRUE
Haiti,2020-01-01,0.101,0.131,0.101,-0.019,-0.093,NA,FALSE
Hungary,2020-01-01,0,0,0,0,0,NA,TRUE
Indonesia,2020-01-01,0.225,0.483,0.225,-0.025,-0.077,NA,FALSE
Isle of Man,2020-01-01,-0.417,0.362,0.049,-0.417,-0.417,NA,FALSE
India,2020-01-01,0.177,0.258,0.177,-0.097,-0.157,NA,FALSE
Ireland,2020-01-01,0,0,0,0,0,NA,TRUE
Iran,2020-01-01,0,0,0,0,0,NA,TRUE
Iraq,2020-01-01,-0.035,0.106,0.071,-0.039,-0.151,NA,FALSE
Iceland,2020-01-01,0,0,0,0,0,NA,TRUE
Israel,2020-01-01,0,0,0,0,0,NA,TRUE
Italy,2020-01-01,0,0,0,0,0,NA,TRUE
Jamaica,2020-01-01,0,0,0,0,0,NA,TRUE
Jersey,2020-01-01,-0.492,0.323,0.057,-0.492,-0.492,NA,FALSE
Jordan,2020-01-01,0,0,0,0,0,NA,TRUE
Japan,2020-01-01,0,0,0,0,0,NA,TRUE
Kazakhstan,2020-01-01,0,0,0,0,0,NA,TRUE
Kenya,2020-01-01,0.28,0.288,0.28,0.052,-0.102,NA,FALSE
Kyrgyzstan,2020-01-01,0,0,0,0,0,NA,TRUE
Cambodia,2020-01-01,-0.295,0.166,0.029,-0.295,-0.295,NA,FALSE
Kiribati,2020-01-01,-0.319,0.81,0.245,-0.483,-1.237,NA,FALSE
Saint Kitts and Nevis,2020-01-01,-0.174,0.076,-0.01,-0.199,-0.333,NA,FALSE
South Korea,2020-01-01,0,0,0,0,0,NA,TRUE
Kuwait,2020-01-01,0,0,0,0,0,NA,TRUE
Laos,2020-01-01,0.128,0.184,0.128,-0.059,-0.199,NA,FALSE
Lebanon,2020-01-01,0,0,0,0,0,NA,TRUE
Liberia,2020-01-01,0.319,0.482,0.319,0.011,-0.132,NA,FALSE
Libya,2020-01-01,-0.591,0.061,0.003,-0.591,-0.591,NA,FALSE
Saint Lucia,2020-01-01,-0.028,0.28,0.093,-0.122,-0.286,NA,FALSE
Liechtenstein,2020-01-01,0,0,0,0,0,NA,TRUE
Sri Lanka,2020-01-01,-0.179,0.213,0.045,-0.179,-0.179,NA,FALSE
Lesotho,2020-01-01,0.183,0.31,0.183,0.081,-0.127,NA,FALSE
Lithuania,2020-01-01,0,0,0,0,0,NA,TRUE
Luxembourg,2020-01-01,0,0,0,0,0,NA,TRUE
Latvia,2020-01-01,0,0,0,0,0,NA,TRUE
Macau,2020-01-01,0,0,0,0,0,NA,TRUE
Morocco,2020-01-01,-0.02,0.025,-0.018,-0.052,-0.087,NA,FALSE
Monaco,2020-01-01,0,0,0,0,0,NA,TRUE
Moldova,2020-01-01,0,0,0,0,0,NA,TRUE
Madagascar,2020-01-01,0.383,0.4,0.383,0.017,-0.103,NA,FALSE
Maldives,2020-01-01,0,0,0,0,0,NA,TRUE
Mexico,2020-01-01,0,0,0,0,0,NA,TRUE
Marshall Islands,2020-01-01,-0.338,1.042,0.633,-0.338,-0.909,NA,FALSE
North Macedonia,2020-01-01,0,0,0,0,0,NA,TRUE
Mali,2020-01-01,0.002,0.114,0.026,-0.084,-0.149,NA,FALSE
Malta,2020-01-01,0,0,0,0,0,NA,TRUE
Myanmar,2020-01-01,0.154,0.158,0.154,-0.041,-0.1,NA,FALSE
Montenegro,2020-01-01,0,0,0,0,0,NA,TRUE
Mongolia,2020-01-01,0,0,0,0,0,NA,TRUE
Mozambique,2020-01-01,0.14,0.189,0.145,0.013,-0.09,NA,FALSE
Mauritania,2020-01-01,-0.491,0.161,0.088,-0.491,-0.491,NA,FALSE
Montserrat,2020-01-01,-0.461,0.107,0.07,-0.461,-0.461,NA,FALSE
Mauritius,2020-01-01,0,0,0,0,0,NA,TRUE
Malawi,2020-01-01,0.188,0.188,0.188,0.013,-0.089,NA,FALSE
Malaysia,2020-01-01,0,0,0,0,0,NA,TRUE
Namibia,2020-01-01,0.093,0.214,0.114,-0.02,-0.117,NA,FALSE
New Caledonia,2020-01-01,-0.584,0.606,0.045,-0.584,-0.781,NA,FALSE
Niger,2020-01-01,0.114,0.158,0.134,0.003,-0.08,NA,FALSE
Nigeria,2020-01-01,0.263,0.263,0.263,-0.022,-0.339,NA,FALSE
Nicaragua,2020-01-01,0,0,0,0,0,NA,TRUE
Niue,2020-01-01,-0.537,0.16,0.074,-0.537,-0.537,NA,FALSE
Netherlands,2020-01-01,0,0,0,0,0,NA,TRUE
Norway,2020-01-01,0,0,0,0,0,NA,TRUE
Nepal,2020-01-01,0.204,0.344,0.204,0.03,-0.12,NA,FALSE
Nauru,2020-01-01,-0.48,0.758,0.558,-0.48,-0.619,NA,FALSE
New Zealand,2020-01-01,0,0,0,0,0,NA,TRUE
Oman,2020-01-01,0,0,0,0,0,NA,TRUE
Pakistan,2020-01-01,-0.044,0.167,0.094,-0.044,-0.054,NA,FALSE
Panama,2020-01-01,0,0,0,0,0,NA,TRUE
Pitcairn,2020-01-01,-0.575,0.238,0.075,-0.575,-0.575,NA,FALSE
Peru,2020-01-01,0,0,0,0,0,NA,TRUE
Philippines,2020-01-01,0,0,0,0,0,NA,TRUE
Palau,2020-01-01,-0.585,1.115,0.688,-0.585,-0.923,NA,FALSE
Papua New Guinea,2020-01-01,-0.181,0.613,0.237,-0.182,-1.252,NA,FALSE
Poland,2020-01-01,0,0,0,0,0,NA,TRUE
North Korea,2020-01-01,-0.277,0.142,0.042,-0.277,-0.599,NA,FALSE
Portugal,2020-01-01,0,0,0,0,0,NA,TRUE
Paraguay,2020-01-01,0,0,0,0,0,NA,TRUE
Palestinian Territories,2020-01-01,0,0,0,0,0,NA,TRUE
French Polynesia,2020-01-01,0,0,0,0,0,NA,TRUE
Qatar,2020-01-01,0,0,0,0,0,NA,TRUE
Romania,2020-01-01,0,0,0,0,0,NA,TRUE
Russia,2020-01-01,0,0,0,0,0,NA,TRUE
Rwanda,2020-01-01,0.007,0.105,0.079,-0.003,-0.125,NA,FALSE
Saudi Arabia,2020-01-01,-0.092,0.031,-0.01,-0.092,-0.177,NA,FALSE
Sudan,2020-01-01,0.146,0.201,0.146,0.064,-0.083,NA,FALSE
Senegal,2020-01-01,0.199,0.199,0.199,-0.072,-0.136,NA,FALSE
Singapore,2020-01-01,0,0,0,0,0,NA,TRUE
St. Helena Ascension and Tristan da Cunha,2020-01-01,-0.248,0.52,0.075,-0.469,-0.712,NA,FALSE
Solomon Islands,2020-01-01,-0.101,0.631,0.297,-0.113,-1.212,NA,FALSE
Sierra Leone,2020-01-01,0.137,0.263,0.137,-0.074,-0.131,NA,FALSE
El Salvador,2020-01-01,0,0,0,0,0,NA,TRUE
San Marino,2020-01-01,0,0,0,0,0,NA,TRUE
Somalia,2020-01-01,-0.081,0.491,0.17,-0.081,-0.084,NA,FALSE
St. Pierre and Miquelon,2020-01-01,-0.333,0.346,0.134,-0.333,-0.831,NA,FALSE
Serbia,2020-01-01,0,0,0,0,0,NA,TRUE
South Sudan,2020-01-01,-0.141,0.767,0.509,-0.141,-0.141,NA,FALSE
São Tomé and Príncipe,2020-01-01,-0.099,0.149,0.071,-0.105,-0.368,NA,FALSE
Suriname,2020-01-01,-0.312,-0.003,-0.081,-0.312,-0.312,NA,FALSE
Slovakia,2020-01-01,0,0,0,0,0,NA,TRUE
Slovenia,2020-01-01,0,0,0,0,0,NA,TRUE
Sweden,2020-01-01,0,0,0,0,0,NA,TRUE
Eswatini,2020-01-01,0.112,0.155,0.112,-0.012,-0.109,NA,FALSE
Sint Maarten,2020-01-01,-0.226,0.383,0.138,-0.226,-0.255,NA,FALSE
Seychelles,2020-01-01,0,0,0,0,0,NA,TRUE
Syria,2020-01-01,-0.411,0.101,0.036,-0.411,-0.411,NA,FALSE
Turks and Caicos Islands,2020-01-01,-0.271,0.214,0.088,-0.271,-0.302,NA,FALSE
Chad,2020-01-01,-0.181,0.133,0.101,-0.181,-0.181,NA,FALSE
Togo,2020-01-01,0.192,0.192,0.192,-0.033,-0.099,NA,FALSE
Thailand,2020-01-01,0,0,0,0,0,NA,TRUE
Tajikistan,2020-01-01,0,0,0,0,0,NA,TRUE
Tokelau,2020-01-01,-0.494,0.14,0.076,-0.494,-0.494,NA,FALSE
Turkmenistan,2020-01-01,0.089,0.168,0.089,0.003,-0.108,NA,FALSE
Timor-Leste,2020-01-01,0.337,0.404,0.337,-0.084,-0.173,NA,FALSE
Tonga,2020-01-01,-0.027,0.201,0.069,-0.193,-0.343,NA,FALSE
Trinidad and Tobago,2020-01-01,-0.238,-0.027,-0.06,-0.238,-0.367,NA,FALSE
Tunisia,2020-01-01,0,0,0,0,0,NA,TRUE
Turkey,2020-01-01,0.001,0.019,0.001,-0.089,-0.234,NA,FALSE
Tuvalu,2020-01-01,-0.009,0.745,0.347,-0.089,-0.408,NA,FALSE
Taiwan,2020-01-01,0,0,0,0,0,NA,TRUE
Tanzania,2020-01-01,0.11,0.252,0.193,0.068,-0.116,NA,FALSE
Uganda,2020-01-01,0.213,0.213,0.213,-0.029,-0.094,NA,FALSE
Ukraine,2020-01-01,0,0,0,0,0,NA,TRUE
Uruguay,2020-01-01,0,0,0,0,0,NA,TRUE
United States,2020-01-01,0,0,0,0,0,NA,TRUE
Uzbekistan,2020-01-01,0,0,0,0,0,NA,TRUE
Vatican,2020-01-01,-0.575,0.342,0.138,-0.575,-0.846,NA,FALSE
Saint Vincent and the Grenadines,2020-01-01,-0.266,0.056,-0.086,-0.266,-0.414,NA,FALSE
Venezuela,2020-01-01,0.058,0.058,0.058,-0.081,-0.227,NA,FALSE
Virgin Islands (British),2020-01-01,-0.466,0.164,0.097,-0.466,-0.466,NA,FALSE
Vietnam,2020-01-01,-0.271,0.192,0.056,-0.271,-0.271,NA,FALSE
Vanuatu,2020-01-01,-0.168,0.552,0.195,-0.202,-1.252,NA,FALSE
Wallis and Futuna,2020-01-01,-0.351,0.351,0.221,-0.351,-0.766,NA,FALSE
Samoa,2020-01-01,-0.057,0.119,0.062,-0.192,-0.347,NA,FALSE
Yemen,2020-01-01,0.169,0.186,0.169,0.019,-0.054,NA,FALSE
South Africa,2020-01-01,0,0,0,0,0,NA,TRUE
Zambia,2020-01-01,0.24,0.24,0.24,-0.008,-0.089,NA,FALSE
Zimbabwe,2020-01-01,0.104,0.17,0.104,0.038,-0.098,NA,FALSE
European Union,2020-01-01,0,0,0,0,0,NA,TRUE
Aruba,2020-01-06,0,0,0,0,0,NA,TRUE
Afghanistan,2020-01-06,-0.473,0.185,-0.039,-0.473,-0.597,NA,FALSE
Angola,2020-01-06,0.269,0.519,0.269,-0.015,-0.204,NA,FALSE
Anguilla,2020-01-06,-0.822,0.998,0.477,-0.822,-0.822,NA,FALSE
Albania,2020-01-06,0,0,0,0,0,NA,TRUE
Andorra,2020-01-06,0,0,0,0,0,NA,TRUE
United Arab Emirates,2020-01-06,-0.079,0.073,-0.047,-0.122,-0.338,NA,FALSE
Argentina,2020-01-06,0,0,0,0,0,NA,TRUE
Armenia,2020-01-06,-0.186,0.033,-0.034,-0.186,-0.316,NA,FALSE
Antigua and Barbuda,2020-01-06,0,0,0,0,0,NA,TRUE
Australia,2020-01-06,0,0,0,0,0,NA,TRUE
Austria,2020-01-06,0,0,0,0,0,NA,TRUE
Azerbaijan,2020-01-06,0.198,0.198,0.198,-0.131,-0.331,NA,FALSE
Burundi,2020-01-06,0.283,0.366,0.286,-0.096,-0.35,NA,FALSE
Belgium,2020-01-06,0,0,0,0,0,NA,TRUE
Benin,2020-01-06,0.249,0.292,0.249,-0.077,-0.25,NA,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-01-06,-0.996,1.087,0.422,-0.996,-0.996,NA,FALSE
Burkina Faso,2020-01-06,0.305,0.305,0.305,-0.12,-0.179,NA,FALSE
Bangladesh,2020-01-06,0.078,0.191,0.156,-0.123,-0.432,NA,FALSE
Bulgaria,2020-01-06,0,0,0,0,0,NA,TRUE
Bahrain,2020-01-06,-0.259,0.069,-0.029,-0.259,-0.311,NA,FALSE
Bahamas,2020-01-06,-0.559,0.192,-0.039,-0.559,-0.851,NA,FALSE
Bosnia,2020-01-06,0,0,0,0,0,NA,TRUE
Belarus,2020-01-06,0,0,0,0,0,NA,TRUE
Belize,2020-01-06,0,0,0,0,0,NA,TRUE
Bermuda,2020-01-06,0,0,0,0,0,NA,TRUE
Bolivia,2020-01-06,0,0,0,0,0,NA,TRUE
Brazil,2020-01-06,0,0,0,0,0,NA,TRUE
Barbados,2020-01-06,0,0,0,0,0,NA,TRUE
Brunei,2020-01-06,0,0,0,0,0,NA,TRUE
Bhutan,2020-01-06,-0.365,0.05,-0.068,-0.365,-0.442,NA,FALSE
Botswana,2020-01-06,-0.288,0.266,0.066,-0.288,-0.313,NA,FALSE
Central African Republic,2020-01-06,0.467,0.467,0.467,-0.123,-0.291,NA,FALSE
Canada,2020-01-06,0,0,0,0,0,NA,TRUE
Switzerland,2020-01-06,0,0,0,0,0,NA,TRUE
Chile,2020-01-06,0,0,0,0,0,NA,TRUE
China,2020-01-06,-0.978,-0.978,-0.978,-0.978,-0.978,NA,TRUE
Ivory Coast,2020-01-06,0.409,0.409,0.409,-0.078,-0.635,NA,FALSE
Cameroon,2020-01-06,0.013,0.364,0.245,-0.033,-0.159,NA,FALSE
Congo,2020-01-06,0.159,0.541,0.312,-0.034,-0.179,NA,FALSE
Congo-Brazzaville,2020-01-06,0.3,0.624,0.304,-0.056,-0.096,NA,FALSE
Cook Islands,2020-01-06,-1.089,0.349,0.192,-1.089,-1.089,NA,FALSE
Colombia,2020-01-06,0,0,0,0,0,NA,TRUE
Comoros,2020-01-06,0.345,0.542,0.345,-0.069,-0.247,NA,FALSE
Cape Verde,2020-01-06,-0.212,0.18,0.035,-0.321,-1.009,NA,FALSE
Costa Rica,2020-01-06,0,0,0,0,0,NA,TRUE
Cuba,2020-01-06,0,0,0,0,0,NA,TRUE
Curaçao,2020-01-06,-0.051,0.914,0.251,-0.126,-0.252,NA,FALSE
Cayman Islands,2020-01-06,-0.463,0.655,0.294,-0.463,-0.485,NA,FALSE
Cyprus,2020-01-06,0,0,0,0,0,NA,TRUE
Czech Republic,2020-01-06,0,0,0,0,0,NA,TRUE
Germany,2020-01-06,0,0,0,0,0,NA,TRUE
Djibouti,2020-01-06,0.052,0.498,0.18,-0.032,-0.28,NA,FALSE
Dominica,2020-01-06,-0.284,0.45,-0.065,-0.356,-0.853,NA,FALSE
Denmark,2020-01-06,0,0,0,0,0,NA,TRUE
Dominican Republic,2020-01-06,0,0,0,0,0,NA,TRUE
Algeria,2020-01-06,0,0,0,0,0,NA,TRUE
Ecuador,2020-01-06,0,0,0,0,0,NA,TRUE
Egypt,2020-01-06,0,0,0,0,0,NA,TRUE
Eritrea,2020-01-06,-0.049,0.693,0.069,-0.215,-0.479,NA,FALSE
Spain,2020-01-06,0,0,0,0,0,NA,TRUE
Estonia,2020-01-06,0,0,0,0,0,NA,TRUE
Ethiopia,2020-01-06,-0.143,0.261,0.216,-0.143,-0.201,NA,FALSE
Finland,2020-01-06,0,0,0,0,0,NA,TRUE
Fiji,2020-01-06,-0.654,0.575,0.091,-0.654,-1.654,NA,FALSE
Falkland Islands,2020-01-06,-1.082,0.95,0.066,-1.082,-1.582,NA,FALSE
France,2020-01-06,0,0,0,0,0,NA,TRUE
Faroe Islands,2020-01-06,0,0,0,0,0,NA,TRUE
Micronesia,2020-01-06,-0.323,2.064,1.495,-0.323,-0.635,NA,FALSE
Gabon,2020-01-06,0.02,0.436,0.23,0.02,-0.207,NA,FALSE
Britain,2020-01-06,0,0,0,0,0,NA,TRUE
Georgia,2020-01-06,0,0,0,0,0,NA,TRUE
Guernsey,2020-01-06,-0.898,0.646,0.405,-0.898,-0.898,NA,FALSE
Ghana,2020-01-06,0.275,0.461,0.307,-0.055,-0.858,NA,FALSE
Gibraltar,2020-01-06,0,0,0,0,0,NA,TRUE
Guinea,2020-01-06,0.429,0.429,0.429,-0.019,-0.226,NA,FALSE
The Gambia,2020-01-06,0.294,0.328,0.294,-0.004,-0.195,NA,FALSE
Guinea-Bissau,2020-01-06,0.625,0.625,0.625,-0.002,-0.214,NA,FALSE
Equatorial Guinea,2020-01-06,-0.209,0.252,0.006,-0.209,-0.336,NA,FALSE
Greece,2020-01-06,0,0,0,0,0,NA,TRUE
Grenada,2020-01-06,-0.559,0.133,-0.154,-0.559,-0.806,NA,FALSE
Greenland,2020-01-06,0,0,0,0,0,NA,TRUE
Guatemala,2020-01-06,0,0,0,0,0,NA,TRUE
Guyana,2020-01-06,-0.371,-0.04,-0.089,-0.371,-0.426,NA,FALSE
Hong Kong,2020-01-06,0,0,0,0,0,NA,TRUE
Honduras,2020-01-06,-0.04,0.506,0.193,-0.04,-0.084,NA,FALSE
Croatia,2020-01-06,0,0,0,0,0,NA,TRUE
Haiti,2020-01-06,0.192,0.271,0.192,-0.023,-0.178,NA,FALSE
Hungary,2020-01-06,0,0,0,0,0,NA,TRUE
Indonesia,2020-01-06,0.447,1.007,0.447,-0.049,-0.142,NA,FALSE
Isle of Man,2020-01-06,-0.834,0.724,0.099,-0.834,-0.834,NA,FALSE
India,2020-01-06,0.353,0.518,0.353,-0.193,-0.307,NA,FALSE
Ireland,2020-01-06,0,0,0,0,0,NA,TRUE
Iran,2020-01-06,0,0,0,0,0,NA,TRUE
Iraq,2020-01-06,-0.07,0.206,0.14,-0.078,-0.294,NA,FALSE
Iceland,2020-01-06,0,0,0,0,0,NA,TRUE
Israel,2020-01-06,0,0,0,0,0,NA,TRUE
Italy,2020-01-06,0,0,0,0,0,NA,TRUE
Jamaica,2020-01-06,0,0,0,0,0,NA,TRUE
Jersey,2020-01-06,-0.983,0.646,0.114,-0.983,-0.983,NA,FALSE
Jordan,2020-01-06,0,0,0,0,0,NA,TRUE
Japan,2020-01-06,0,0,0,0,0,NA,TRUE
Kazakhstan,2020-01-06,0,0,0,0,0,NA,TRUE
Kenya,2020-01-06,0.561,0.577,0.561,0.104,-0.204,NA,FALSE
Kyrgyzstan,2020-01-06,0,0,0,0,0,NA,TRUE
Cambodia,2020-01-06,-0.588,0.405,0.064,-0.588,-0.588,NA,FALSE
Kiribati,2020-01-06,-0.639,1.625,0.495,-0.969,-2.473,NA,FALSE
Saint Kitts and Nevis,2020-01-06,-0.347,0.775,0.043,-0.347,-0.78,NA,FALSE
South Korea,2020-01-06,0,0,0,0,0,NA,TRUE
Kuwait,2020-01-06,0,0,0,0,0,NA,TRUE
Laos,2020-01-06,0.256,0.366,0.256,-0.097,-0.383,NA,FALSE
Lebanon,2020-01-06,0,0,0,0,0,NA,TRUE
Liberia,2020-01-06,0.638,0.964,0.638,0.022,-0.264,NA,FALSE
Libya,2020-01-06,-1.183,0.125,0.009,-1.183,-1.183,NA,FALSE
Saint Lucia,2020-01-06,-0.046,0.547,0.165,-0.231,-0.542,NA,FALSE
Liechtenstein,2020-01-06,0,0,0,0,0,NA,TRUE
Sri Lanka,2020-01-06,-0.409,0.398,0.074,-0.409,-0.409,NA,FALSE
Lesotho,2020-01-06,0.365,0.604,0.365,0.157,-0.269,NA,FALSE
Lithuania,2020-01-06,0,0,0,0,0,NA,TRUE
Luxembourg,2020-01-06,0,0,0,0,0,NA,TRUE
Latvia,2020-01-06,0,0,0,0,0,NA,TRUE
Macau,2020-01-06,0,0,0,0,0,NA,TRUE
Morocco,2020-01-06,-0.046,0.051,-0.028,-0.103,-0.18,NA,FALSE
Monaco,2020-01-06,0,0,0,0,0,NA,TRUE
Moldova,2020-01-06,0,0,0,0,0,NA,TRUE
Madagascar,2020-01-06,0.766,0.766,0.766,0.035,-0.204,NA,FALSE
Maldives,2020-01-06,0,0,0,0,0,NA,TRUE
Mexico,2020-01-06,0,0,0,0,0,NA,TRUE
Marshall Islands,2020-01-06,-0.676,2.09,1.422,-0.676,-1.79,NA,FALSE
North Macedonia,2020-01-06,0,0,0,0,0,NA,TRUE
Mali,2020-01-06,0.004,0.227,0.056,-0.166,-0.298,NA,FALSE
Malta,2020-01-06,0,0,0,0,0,NA,TRUE
Myanmar,2020-01-06,0.31,0.31,0.31,-0.076,-0.195,NA,FALSE
Montenegro,2020-01-06,0,0,0,0,0,NA,TRUE
Mongolia,2020-01-06,0,0,0,0,0,NA,TRUE
Mozambique,2020-01-06,0.28,0.379,0.291,0.025,-0.176,NA,FALSE
Mauritania,2020-01-06,-0.982,0.324,0.179,-0.982,-0.982,NA,FALSE
Montserrat,2020-01-06,-0.922,0.681,0.239,-0.922,-0.922,NA,FALSE
Mauritius,2020-01-06,0,0,0,0,0,NA,TRUE
Malawi,2020-01-06,0.375,0.375,0.375,0.027,-0.175,NA,FALSE
Malaysia,2020-01-06,0,0,0,0,0,NA,TRUE
Namibia,2020-01-06,0.187,0.429,0.187,-0.04,-0.232,NA,FALSE
New Caledonia,2020-01-06,-1.167,1.217,0.097,-1.167,-1.509,NA,FALSE
Niger,2020-01-06,0.228,0.315,0.269,0.005,-0.159,NA,FALSE
Nigeria,2020-01-06,0.526,0.526,0.526,-0.057,-0.667,NA,FALSE
Nicaragua,2020-01-06,0,0,0,0,0,NA,TRUE
